user_id,item_id
3002,1686 79 3656 2510 989 2784 2314 1376 1573 3600
3003,257 607 2419 1173 1697 1404 528 1991 232 3173
3004,3363 1868 3656 3311 739 801 312 1272 1086 1884
3005,3434 1183 1534 3531 1656 2876 2414 1994 2497 3015
3006,784 3298 3338 2587 663 2063 617 512 3532 3696
3007,293 3005 2186 1096 2136 3046 2129 1099 3463 2194
3008,69 2528 2664 463 2732 3059 3141 2297 6 3402
3009,1519 2158 3481 2013 1919 2993 2138 1303 1035 3090
3010,2849 3030 1801 3078 2500 1670 3487 3690 1781 456
3011,2564 2847 409 2402 3173 472 3272 1246 3101 3151
3012,187 512 2091 2009 2293 10 573 2116 1413 3432
3013,570 3406 560 452 1822 2614 1086 1337 702 1393
3014,872 3306 1073 1525 1227 3579 1045 1655 220 2140
3015,3325 621 3234 99 3202 420 2858 3231 1936 101
3016,2768 1471 3705 1690 2874 646 1073 1722 474 2458
3017,1868 801 3311 1517 2185 1086 79 3035 2561 609
3018,2259 1174 163 206 3182 1527 2060 185 533 3022
3019,1011 3216 2036 1142 2664 2534 892 1592 3023 790
3020,680 2490 2275 1885 2542 3345 213 2887 46 2217
3021,3227 367 2308 966 2768 166 2070 3628 1049 29
3022,1773 213 3185 1092 2082 884 1836 742 855 3616
3023,1456 1932 2005 3253 810 487 2574 2849 2960 2402
3024,584 2980 331 2194 1018 3238 3060 2757 1445 3311
3025,1619 2527 17 3427 3166 2027 3007 2494 2093 1587
3026,99 1100 915 539 2819 3527 542 380 1001 81
3027,523 870 3364 241 215 383 190 1354 2091 2230
3028,1052 511 2132 1984 3168 3600 1869 1377 183 1887
3029,476 707 2617 3694 1223 160 2169 487 2630 2988
3030,208 2626 3528 138 1304 944 3317 3441 2328 2877
3031,3311 1337 312 2653 3600 2037 2670 2519 2387 3262
3032,2732 1296 1164 3132 2290 3059 3382 2646 1486 190
3033,2980 1030 1490 2328 1809 3528 793 2273 3262 3238
3034,1593 2664 620 132 2466 452 2828 1297 2705 2830
3035,1341 1615 2308 1463 1045 3535 37 561 309 2112
3036,971 1831 3013 1316 472 2297 3628 305 476 2528
3037,3125 3409 618 2603 799 1086 523 1855 36 375
3038,1754 979 1984 3184 452 1687 3404 3078 2354 3600
3039,166 3021 1510 3437 2397 3327 3597 817 3438 2140
3040,472 2564 3417 1560 607 3409 1223 1404 3628 2515
3041,350 2023 2476 2730 645 3600 540 312 609 2574
3042,2581 2389 3151 3131 2817 2466 1804 494 253 1859
3043,2709 3668 2534 3013 741 1186 2154 1657 1279 305
3044,37 863 1341 1658 2528 3390 3116 922 1102 1840
3045,457 3667 1939 1795 1171 3087 2198 2060 394 563
3046,2610 274 633 1622 2594 3130 3564 2052 3445 2150
3047,872 3306 474 3438 3213 3606 166 231 1184 2480
3048,405 1687 456 1801 1503 570 1670 1086 2267 3030
3049,872 1655 3597 534 2379 3157 3335 3111 3306 182
3050,2961 29 3609 974 966 1398 3227 1240 3338 1690
3051,1543 1638 2564 3409 3272 796 1354 1186 3423 93
3052,52 1471 3220 2456 994 1018 899 3325 151 1275
3053,2261 790 1057 1134 719 169 3649 2960 1150 829
3054,741 184 3456 3269 2828 1360 320 2557 3013 3153
3055,3667 2143 2687 3345 2231 2418 3411 1250 41 1709
3056,124 2528 3350 1453 94 2474 1668 487 1590 883
3057,1919 3434 351 224 3687 2545 2530 1094 157 2101
3058,3516 3692 1614 813 132 3533 2895 3131 3250 2402
3059,2314 2067 69 3317 1950 160 1830 1453 3628 3382
3060,2980 2338 872 331 636 2117 2068 1096 3019 2480
3061,555 3593 2351 3381 3511 1308 2899 47 292 3700
3062,964 2643 625 2117 438 300 2572 340 2695 175
3063,476 463 208 487 2314 2617 472 3013 2847 3441
3064,802 1337 1086 810 488 801 702 1037 3363 3187
3065,2614 1630 1246 1700 3406 2345 570 1813 1822 2185
3066,1652 204 3677 1132 2284 1315 3431 1069 2088 1706
3067,702 1868 2814 2653 762 2363 2227 174 79 488
3068,3435 2050 1861 563 1471 2145 2480 1270 1067 890
3069,1700 2084 1630 25 2363 3506 2353 2730 3067 3030
3070,2692 1315 1889 3628 652 607 1279 604 907 1638
3071,2745 3382 1354 2603 2470 2127 3066 1197 3159 1086
3072,802 2185 1868 2653 312 1545 2814 702 488 3656
3073,1985 36 1234 365 648 1392 2556 2789 1512 10
3074,241 3551 383 3364 936 1410 2510 1537 573 2581
3075,382 2916 2354 2311 221 1947 1687 2807 1573 1781
3076,1471 2999 539 1058 779 2592 168 3565 2059 246
3077,1362 2645 3000 253 3340 237 2336 63 408 3227
3078,2458 309 1040 1782 2969 1073 1219 1240 2004 1690
3079,1272 1426 3425 978 3030 609 1670 2574 1801 2227
3080,1811 253 3557 3298 2119 2474 1808 2086 883 2402
3081,206 628 1264 2354 2158 1054 1111 2834 1870 0
3082,3406 2561 3035 3539 1630 3404 3487 2518 3303 792
3083,3374 553 1127 583 2900 2999 2447 2128 1892 36
3084,1014 2110 2432 549 1422 2185 527 429 1245 3040
3085,401 1360 829 2664 28 2510 1186 3269 124 494
3086,1956 304 331 3238 1809 2222 293 650 1617 1746
3087,1946 1376 2502 1811 2646 1102 1177 2281 2224 1968
3088,774 2980 2602 799 1640 3048 3053 398 3172 1491
3089,79 232 3406 2345 1393 1691 3656 1616 762 810
3090,3436 2004 3518 1083 1150 3264 1030 3047 1641 1753
3091,1603 239 24 2666 1839 1446 1111 2332 978 3589
3092,2397 485 2465 3667 2143 3411 2339 1201 3483 1250
3093,2128 2900 2136 2480 2980 1956 138 2076 476 69
3094,870 1593 3364 383 106 1828 3476 1410 2091 620
3095,3377 1928 2617 1930 2960 3562 2893 3432 28 1788
3096,741 1146 3013 2327 1543 93 1887 3105 82 1997
3097,124 3350 79 1315 2076 3628 312 707 2402 2282
3098,3142 1296 2646 2688 1475 3125 1403 1855 2847 2991
3099,2620 1738 794 1169 568 331 2273 3427 2967 957
3100,3600 1052 2132 3415 1633 989 1869 2139 3119 905
3101,3628 677 188 124 1590 867 2006 3656 2400 3448
3102,6 3668 2036 2534 513 190 135 887 2290 1590
3103,2652 151 1275 231 3374 3282 1936 3223 1045 3220
3104,642 3004 1322 3355 2836 1639 3223 3235 3008 231
3105,2916 650 221 1371 1315 778 264 1427 2354 887
3106,3013 779 93 2031 132 2862 3225 2798 1186 1354
3107,2128 2773 2528 69 2282 2592 2915 1858 658 138
3108,453 956 691 3365 1787 666 3441 3537 1323 793
3109,124 487 2402 120 1315 69 2387 1223 1858 463
3110,512 2625 650 1427 1947 1086 1687 1573 2870 221
3111,241 3551 3476 190 941 654 3684 3364 1593 1537
3112,944 2768 1304 2331 2175 138 3441 785 2328 3053
3113,3671 1150 3282 2959 3213 58 696 212 3606 16
3114,2281 221 650 1801 1427 2572 778 3157 1573 1687
3115,3325 3306 3067 168 2136 2652 1671 2538 534 1328
3116,569 2470 3382 3000 1593 2840 1401 237 3262 3428
3117,174 978 801 810 2257 2653 3078 762 1670 1545
3118,3264 3668 674 1142 3023 3287 2154 790 2036 1993
3119,2088 37 3448 880 3628 1227 1858 333 1800 2769
3120,1316 1590 2528 707 409 228 3269 880 1828 463
3121,3694 2630 2732 640 3317 208 476 2297 3059 2067
3122,1690 3051 165 3231 361 2912 2140 2959 1781 20
3123,2165 2784 1354 236 3151 1406 93 1614 741 2248
3124,2397 672 2237 457 755 1171 3293 340 2275 3371
3125,1246 350 3506 2345 2476 1686 1562 1822 3303 3101
3126,408 2654 1983 2389 251 3229 492 1571 1373 392
3127,2862 3013 2564 124 2265 1180 22 305 2402 2528
3128,3231 465 1470 1686 120 2112 1670 3600 2674 2023
3129,512 802 1560 452 2510 2784 2798 232 2534 124
3130,2110 3365 3090 3040 2185 1014 1680 1762 549 1818
3131,2474 1205 2389 809 613 2165 1057 1296 454 3665
3132,246 1678 3367 1184 3205 857 2342 188 220 1840
3133,3110 853 601 569 2256 3066 868 2908 2292 1096
3134,2048 1905 3097 3339 1770 1527 2099 1530 3266 1801
3135,212 16 1681 1287 394 3511 3591 1007 1329 2885
3136,2311 2916 382 234 2774 1371 1827 221 512 2428
3137,1377 1052 3600 3690 1422 1869 2639 3415 3168 1984
3138,234 1323 2515 2908 3441 1731 2149 1928 1560 2251
3139,3656 1246 1686 2345 1086 702 3406 1884 1868 2023
3140,2093 1295 1862 2527 1545 2911 740 702 2384 3600
3141,457 3002 1915 2145 1314 1461 485 1920 563 3667
3142,456 3690 1670 810 702 1754 2363 91 1549 2799
3143,3537 748 453 3684 1530 1555 2169 1491 3286 2727
3144,658 1150 2452 2087 956 1492 3362 1402 289 1688
3145,1316 2528 2402 2991 3409 120 3529 2265 409 2281
3146,1246 71 3101 1549 2910 312 810 1902 91 467
3147,2653 174 1272 1868 1545 2338 2541 528 107 3544
3148,779 3409 1354 3424 3151 3272 1186 3423 2384 2798
3149,994 555 806 2343 2033 1160 1252 1188 1741 2397
3150,922 790 1102 2054 2833 640 1912 1379 3116 1831
3151,3529 2603 2862 2745 3013 3153 1475 1316 2564 1279
3152,3049 2314 2510 2630 543 1753 2331 1855 640 2928
3153,2849 1754 3078 2227 2799 2803 3404 2191 1272 91
3154,1287 457 3598 1044 1703 563 2827 650 313 304
3155,135 386 2932 581 2127 2424 1711 2990 1463 692
3156,1045 2309 2273 2757 1746 1227 1012 1304 462 3255
3157,1168 428 2136 2900 1912 502 3248 2990 3218 1481
3158,1858 124 69 883 1889 2580 3013 2224 880 160
3159,1462 3469 3020 324 884 1127 2597 3560 1724 3234
3160,36 3423 796 732 1543 3529 1279 3022 3153 1316
3161,1044 2653 1936 402 584 1868 3187 1603 495 1839
3162,1081 2194 1248 1007 2050 2613 3358 3511 3191 3060
3163,174 3363 1037 739 3030 1060 1044 1337 802 2803
3164,1861 1248 2613 501 3318 331 1044 105 3511 3220
3165,351 2825 855 780 1160 394 1155 2950 2388 928
3166,6 1924 2570 190 2290 3382 1178 1993 1637 423
3167,1690 3282 2261 2112 1073 1525 3231 1309 474 3215
3168,3671 3421 2801 1101 3463 1787 74 41 1259 1705
3169,1371 2572 2643 2774 1801 1827 650 3431 512 2281
3170,2354 512 1086 1947 2870 2625 3687 1827 1573 2807
3171,3187 2345 389 1337 1251 3577 1246 2670 2771 1630
3172,1868 584 2366 1858 2653 3022 2963 609 3656 2757
3173,394 2397 2159 672 2010 1835 2795 2050 457 2132
3174,2005 778 3690 1670 2432 7 1440 3078 1633 221
3175,663 512 784 2063 1652 951 2763 3227 3701 3298
3176,2447 2780 833 15 511 2151 2089 3344 213 1934
3177,598 783 2306 1807 2769 561 216 3353 2076 1386
3178,1044 397 3511 2194 1825 2613 1270 2145 16 182
3179,1801 1687 810 3404 3539 2227 452 312 1884 1246
3180,3238 293 1850 1809 1490 584 793 2222 2129 398
3181,2006 1916 3482 771 463 2620 2862 1315 2534 1858
3182,2127 569 1300 2292 2840 1516 3159 346 1699 1559
3183,152 3583 3409 472 2862 3013 523 1223 1279 2784
3184,3035 3406 1822 1246 2653 3577 1438 2614 570 3600
3185,3624 1534 2062 2378 3015 1626 1290 3445 2859 3130
3186,1868 810 1272 3656 702 3035 2185 2574 1545 2363
3187,2154 2493 2293 2080 3655 2828 355 2612 454 2951
3188,1216 1546 2626 584 2342 1374 398 515 649 799
3189,1859 184 2709 3668 892 454 406 1593 922 2800
3190,1919 2118 3090 1794 1994 633 2545 1801 1735 3375
3191,3256 2480 3463 1328 979 3002 482 1350 3038 1453
3192,801 609 107 3311 1037 3600 3371 1086 1060 1517
3193,2574 1470 2068 3119 312 382 1633 1545 778 2402
3194,2340 1044 1920 353 3266 2259 680 1067 1270 2354
3195,2600 751 47 513 692 3317 1340 1360 2282 2769
3196,2354 1086 1947 2625 1687 2688 452 1427 1543 382
3197,3153 1316 472 3272 779 2862 1505 22 2365 152
3198,2146 891 3339 3025 827 2551 703 345 2003 2543
3199,3269 320 3151 741 1223 3424 1638 28 3125 2031
3200,1678 3535 1840 2308 3438 1524 677 1057 3669 3597
3201,1324 498 253 3557 132 2389 1069 937 421 357
3202,152 1315 2528 3198 1762 472 1887 2224 883 2564
3203,2924 1461 1332 32 703 977 2555 3185 2311 41
3204,2050 2259 1109 2145 2340 353 3220 1248 1920 2485
3205,1678 1227 3067 1184 1840 863 1341 3402 94 1800
3206,2063 3333 902 1808 3031 189 1362 2934 1078 1546
3207,3116 3402 1227 361 3448 1057 1807 2306 3474 1382
3208,1460 528 802 1032 3205 573 3527 1736 2858 2484
3209,3423 1548 320 1360 1331 1657 971 3151 1186 1638
3210,174 3511 978 488 2653 2050 1754 2185 1573 2782
3211,3409 3272 3153 1560 1475 22 1315 1887 989 2281
3212,1956 1617 2468 183 1491 283 1328 1278 1248 3358
3213,902 1271 2877 2967 1373 580 553 3317 408 431
3214,2420 1355 2499 2529 919 8 405 2164 1680 1904
3215,120 3276 607 3431 333 2907 1173 69 1916 2236
3216,1177 251 1439 922 2928 1983 1571 3379 537 494
3217,2181 817 2117 3325 3202 1193 90 467 300 3496
3218,1700 1630 3101 1822 1616 1251 193 1424 810 1086
3219,1246 1686 79 2345 232 2023 3406 3101 3642 452
3220,2480 1248 1491 563 2485 1044 2625 105 501 3060
3221,3269 3423 796 2798 856 2124 1543 2862 1331 1505
3222,154 2151 2420 1355 1288 3343 3073 1514 356 3454
3223,1052 1422 1633 1272 1887 2432 1668 617 2132 2409
3224,3185 2275 1092 884 3181 497 2979 987 1462 2310
3225,160 2557 3013 1300 399 3262 1376 2387 10 463
3226,1184 3669 3597 1655 3067 2915 2465 3327 1996 657
3227,213 2275 888 1092 3161 0 884 3405 1100 353
3228,1086 232 702 107 1573 3406 79 2363 1315 1822
3229,1377 3600 2409 3690 1337 2110 2256 183 2432 312
3230,1030 3023 1083 2261 3649 1641 309 2272 2004 2256
3231,1687 1868 3439 1686 2363 560 810 3404 3539 3600
3232,220 2874 646 1374 99 2857 169 539 649 81
3233,1184 1678 2024 3067 1671 530 41 1655 619 1840
3234,1787 1323 1052 3002 814 983 666 394 780 1207
3235,1994 1794 400 224 3375 274 2610 2781 3130 299
3236,2256 183 1337 1456 1633 2363 405 810 1932 188
3237,1033 872 168 2140 1341 1678 300 340 166 246
3238,3013 3153 1223 3409 1560 707 1831 640 3423 476
3239,2175 1365 3367 176 2757 1124 650 3036 1341 2468
3240,487 94 3350 69 3402 989 305 2006 2054 3367
3241,2012 1252 292 1498 3511 3408 3184 2541 1546 3220
3242,2668 2034 3100 1234 773 2124 3348 3089 500 1968
3243,3224 3348 1659 2802 1677 526 332 2124 2658 42
3244,1439 1134 2570 367 431 2457 892 3665 530 730
3245,530 3350 2006 1840 771 1858 3402 1688 677 529
3246,650 2354 1427 1947 724 1687 2916 264 2807 1573
3247,1560 124 1887 2224 2265 3529 2370 1371 1668 640
3248,384 1487 2258 28 2828 777 1268 320 1804 1223
3249,188 724 2432 382 2774 1456 863 1811 1807 2500
3250,3656 1086 3013 512 463 1337 7 3276 640 584
3251,1461 2923 764 1058 2275 2082 2151 1245 1836 3405
3252,3215 3051 1227 1678 474 3335 2215 1615 1341 3673
3253,1223 3153 2564 124 2528 1186 22 2365 741 1279
3254,2777 2336 2564 1459 3221 1186 3225 1176 1316 2281
3255,1272 1426 3030 2653 1549 3404 609 2205 2803 2849
3256,3402 3474 3390 188 561 3579 2774 1371 508 3116
3257,3002 700 1680 3658 1377 2593 1058 1032 1422 3185
3258,2406 2946 1267 3182 3588 1222 3627 3501 1861 342
3259,90 1160 672 872 642 2271 1501 1939 817 621
3260,3677 622 2054 2774 1775 784 2119 3692 1808 3059
3261,1272 3187 1517 1424 2185 452 2574 107 2670 739
3262,1545 2185 2363 3187 2561 174 1037 3035 1517 1060
3263,989 3600 1560 3365 883 1422 1592 569 3276 3431
3264,779 3409 2248 1638 3551 190 523 1279 3424 1351
3265,2541 1216 1848 3670 2653 3050 1375 1868 495 493
3266,1528 2804 1674 2782 3020 36 3409 1481 2564 1039
3267,2354 2128 1086 1893 3341 2310 1507 2900 2002 1099
3268,2574 2132 3231 482 2068 1470 2933 989 1377 452
3269,980 128 351 3481 1171 3411 1052 2138 2275 3619
3270,1941 2292 1197 2127 3375 1714 2836 219 2443 1599
3271,1861 397 3220 1081 1216 2331 664 533 1139 1111
3272,2185 762 810 1687 1868 2653 174 2574 2227 1686
3273,809 2528 1807 2774 406 2224 3390 69 3562 409
3274,463 640 1916 208 2054 2474 69 707 2847 1590
3275,3534 3327 584 1490 1746 2757 3005 3051 2222 2338
3276,1279 3456 1657 2258 2557 618 2789 3013 2828 320
3277,802 1086 3311 2653 1868 528 1460 1456 3656 174
3278,717 465 1150 1732 1166 248 58 2452 1066 1179
3279,2158 2354 353 2145 3266 1920 1058 2041 2958 1264
3280,1169 3482 904 568 3427 3435 1617 205 3048 968
3281,3153 1316 2564 3409 707 1560 3272 1831 487 476
3282,2835 3151 28 777 2828 2612 384 1238 2510 1638
3283,1044 1936 609 174 1037 801 2803 1839 1426 1446
3284,2110 3247 2973 2580 3276 2910 1382 887 3353 2282
3285,1183 3531 2761 1604 3434 3109 3015 2414 3624 306
3286,1753 220 1030 2626 3534 1045 2328 1640 717 3649
3287,2519 1848 1300 3656 312 160 133 620 3204 402
3288,3544 636 1603 3187 3204 2980 174 1839 2338 1297
3289,2946 2060 994 2850 2456 3231 2067 671 2350 2370
3290,983 3007 797 1100 1619 17 2492 481 2527 2181
3291,650 512 2281 1781 2774 1560 1827 2354 2311 2916
3292,456 3030 2849 3078 3690 2363 2653 3253 1545 1337
3293,2784 472 779 3409 2256 2817 1186 2470 1279 1354
3294,2261 451 1816 2768 2452 1924 1240 2112 1216 1040
3295,987 2834 697 1269 2275 2082 2310 2354 742 1377
3296,2510 1855 2688 2603 2630 2210 3332 2314 1927 543
3297,609 801 3656 1037 1830 3363 488 1517 2670 2338
3298,2306 188 3474 1033 598 2215 2960 872 1091 3228
3299,220 2857 646 1374 3705 1879 3049 1892 324 649
3300,1130 944 2956 1912 3528 1593 2153 372 1583 1279
3301,2862 2983 3289 2248 2258 2848 3269 2918 136 2817
3302,461 3097 984 2475 1491 1527 1607 453 1081 195
3303,2870 1573 2281 1947 3363 2807 3687 724 264 2428
3304,79 3101 1393 3600 350 1822 3406 312 1086 3187
3305,96 3087 2060 1920 1171 3658 2275 213 1462 2143
3306,3406 3600 1545 2653 3311 1086 1573 802 1884 2561
3307,246 1555 67 467 1814 1893 2219 2975 188 2960
3308,797 2060 3214 2275 2728 450 3375 2033 2418 1680
3309,2707 827 549 2049 1068 1493 2545 155 1886 3090
3310,2916 382 2281 2354 2774 1781 2311 2424 512 1427
3311,1264 2979 3240 2834 2708 1870 978 1754 2334 3124
3312,2664 1223 2862 2493 124 772 136 2828 28 2502
3313,1956 1328 1617 2541 331 16 1081 515 1108 1248
3314,465 90 1179 3079 58 231 248 791 1820 2652
3315,1086 1545 2281 1884 2670 1348 232 570 702 3406
3316,3435 182 890 1814 1033 1086 904 755 762 3345
3317,3537 2076 487 2088 3402 138 2110 989 2148 1916
3318,887 234 3157 650 2643 2424 512 901 765 724
3319,2593 633 1818 1270 2962 3410 2723 3293 1735 40
3320,2229 1233 3201 1729 646 966 233 1130 1723 2063
3321,2198 899 806 3002 890 2050 3411 3087 2060 457
3322,663 3338 3227 1725 1652 3696 59 2063 204 2763
3323,3214 2158 1433 2152 1264 2378 1845 351 143 2118
3324,2008 1780 766 86 978 1868 992 70 1438 616
3325,3335 2541 1337 3311 2256 3677 2117 493 868 452
3326,1248 563 2194 1617 283 3005 1096 2218 293 1127
3327,2418 764 1332 3061 32 1951 3699 2143 3500 929
3328,2412 1087 1622 1236 67 352 2348 366 3223 1777
3329,450 3271 3565 1153 3616 3574 3605 2608 1288 2405
3330,1850 818 621 2222 212 16 2716 1617 1329 1119
3331,863 3474 1001 2956 2261 1102 1658 1747 361 1811
3332,1401 2510 2493 1997 93 3082 1146 2688 2258 1186
3333,304 16 3463 1956 3660 2222 1287 1617 1108 212
3334,236 132 796 3269 472 573 3638 2828 741 2248
3335,2180 329 1166 1735 791 2062 1493 601 3624 2256
3336,2782 1914 3469 2447 2839 380 2874 1692 1471 1053
3337,2169 2757 208 2515 1012 2960 1746 1731 3562 1699
3338,2275 2782 3161 1527 1461 3405 353 680 888 1100
3339,3333 1271 1546 2331 3053 3317 2342 502 1490 3262
3340,3049 2501 1078 2602 3022 1855 2314 3473 543 1375
3341,702 3311 802 1545 2814 3035 1884 3406 3539 739
3342,3432 2688 1715 2293 2230 523 10 1760 750 436
3343,2354 2082 1527 1619 978 2834 1711 2041 36 1870
3344,2534 320 2352 472 1223 36 2327 2664 1316 3694
3345,1960 1428 208 944 3448 2956 3353 2128 2088 2306
3346,169 94 3172 3075 6 2534 1859 3423 3141 3652
3347,3262 2297 109 3317 463 944 3248 2817 2250 1548
3348,152 2281 2365 2335 3298 3227 1536 307 877 1775
3349,1240 1070 3338 784 512 2763 3594 2917 1854 3701
3350,3367 530 1124 3597 166 2308 1678 872 2915 1814
3351,472 741 2862 1997 320 1146 1279 2798 2327 384
3352,1543 3153 3409 124 1279 2474 1583 36 409 2931
3353,1859 2664 3317 124 3131 1011 3105 3692 3059 569
3354,2664 1102 2732 1859 3131 1376 2224 2534 1657 2646
3355,69 1592 2512 1668 3247 2387 3264 1453 463 1403
3356,2349 1849 3409 1855 1543 1104 2784 232 2314 1980
3357,2354 1573 2281 2870 1947 2807 2424 3363 724 452
3358,1230 2305 1009 2499 1355 338 2202 3343 2072 3197
3359,6 1011 279 3269 1657 1205 190 1403 1583 2290
3360,776 2029 1563 700 3022 2946 2564 3409 1109 1560
3361,2054 989 120 2370 1811 2224 409 863 1668 2774
3362,2932 581 1428 2492 309 1373 2430 2933 1798 3282
3363,3293 1493 2443 362 2794 2970 501 549 874 1343
3364,2782 3469 1461 1957 1471 1560 2252 2699 3374 185
3365,112 1723 2275 372 69 3513 2673 2556 853 472
3366,20 2093 990 3194 2185 2869 2193 2363 570 1587
3367,1688 3367 1353 3403 462 2769 1453 3164 2 3075
3368,1510 2574 3521 979 2975 2342 482 3256 875 1350
3369,2474 3668 367 2800 652 1590 937 3557 1858 3116
3370,2476 2023 452 540 2732 1822 1439 2646 2981 1337
3371,1919 1994 3624 3589 1054 1290 1604 838 2062 1534
3372,1560 887 1371 794 221 3157 1781 382 234 2281
3373,2800 3142 1296 2732 1376 3418 1039 1887 1371 2817
3374,1811 152 2365 472 2564 1543 3409 1560 1887 1223
3375,2374 1696 1795 2385 1220 555 386 3640 994 2932
3376,2308 1807 3535 1341 1304 1765 3579 3116 3474 3067
3377,2606 2128 1912 2528 3418 2265 428 913 3013 883
3378,124 2054 1831 138 2314 2528 640 2128 707 2606
3379,253 1069 1848 1707 1233 1051 3340 2541 3528 3594
3380,2617 69 1421 1453 1916 3537 3562 305 3016 3365
3381,702 2363 2865 2205 3404 1868 1549 2561 570 1573
3382,2529 467 2376 43 213 3002 3256 1037 2975 3600
3383,135 1571 3640 386 1177 807 1912 575 2928 1713
3384,2998 1510 2674 186 1670 3256 2402 482 1350 875
3385,1560 2643 2572 3701 1371 1278 107 2916 1801 234
3386,2593 1527 3657 1801 195 2545 1905 2475 1491 382
3387,1044 3318 3435 457 3002 566 1171 697 3087 672
3388,3131 3105 3692 922 494 1376 2256 2828 2528 1593
3389,128 612 213 1529 2275 411 2143 1212 3161 700
3390,965 655 252 3418 3428 1295 162 132 421 2565
3391,41 1250 2551 2924 3339 3025 534 74 3042 719
3392,2593 1527 3021 2048 2475 2801 1607 3097 2090 1770
3393,913 2128 428 768 1168 3248 2136 2990 3693 1392
3394,2617 707 3272 3409 3482 1615 2265 1012 2515 2281
3395,527 3479 2712 2363 1245 1680 1014 1032 429 174
3396,1687 810 1801 487 2574 1868 190 176 20 165
3397,2069 1059 87 1036 3701 1298 2355 380 23 3331
3398,2956 1658 3059 309 1045 3215 1040 1963 1722 1816
3399,213 1174 3002 2275 2259 1092 1159 1462 353 185
3400,1382 1341 3448 3379 3535 1524 2122 2774 2519 1615
3401,1680 3090 338 2363 2553 2082 2320 450 2952 2799
3402,3694 1211 2630 463 2745 2646 3317 109 1960 2297
3403,2630 214 3529 1960 3317 3418 2847 1078 2967 732
3404,543 2745 3022 1548 1859 692 2988 3105 829 1912
3405,2986 3018 2648 1844 2289 2460 1558 3409 1720 3126
3406,2454 1680 2529 450 700 2420 2305 511 3593 1174
3407,566 2340 1377 457 2275 2138 1920 411 1422 1479
3408,1659 3012 2802 1935 264 1677 589 2725 1055 3089
3409,2768 944 3534 63 2757 183 1753 2468 649 512
3410,2960 176 3021 3482 3016 1516 2908 2801 2757 476
3411,1984 3133 1052 2342 2256 1809 717 1377 3382 1715
3412,184 2389 406 1057 1324 253 613 1615 2070 256
3413,1052 3600 2370 1377 1337 120 617 2132 549 2185
3414,2762 1250 3569 2465 2208 1839 485 3297 1757 2143
3415,1583 3022 3529 1505 36 1543 2646 2688 3013 3269
3416,472 2402 2528 1887 3198 2991 2224 538 2509 3692
3417,2664 2515 3628 1747 3059 1858 989 772 2256 3350
3418,2956 2732 1711 1374 944 2857 3493 646 2630 2366
3419,700 3009 3161 2158 3699 128 2755 3266 2748 2551
3420,863 2306 37 1341 2308 3474 530 2054 1304 188
3421,69 1168 399 2534 1916 487 1590 2054 2265 3418
3422,1446 239 1111 1068 1076 1622 400 2962 3619 2118
3423,1912 3418 2673 3131 772 829 2606 2281 1711 472
3424,2774 3583 1371 2509 883 472 1807 538 3595 2086
3425,3256 467 2068 2237 3002 3133 3360 2370 1288 3437
3426,543 2626 2980 1078 1753 1375 3049 515 183 1546
3427,2688 3694 3022 640 2067 2297 971 3269 2314 169
3428,1150 3196 2272 1073 881 1179 3064 1311 1700 420
3429,1792 2757 605 785 1746 793 799 382 1699 2515
3430,312 1700 1246 3476 382 3101 378 3424 10 707
3431,887 2354 2281 1687 1086 1947 2424 1573 234 2870
3432,2265 3350 487 69 1590 3402 463 2054 2528 2474
3433,1044 3021 3238 2480 1956 331 2222 1328 304 183
3434,1997 1360 829 28 401 1331 22 1649 2847 2224
3435,119 1546 1328 1956 283 3220 1921 502 16 3234
3436,621 3534 293 3046 1809 1490 2129 2175 3036 2250
3437,2140 1501 2117 2480 3496 166 340 2718 1149 3546
3438,1493 2853 3421 1329 131 1287 817 2146 3019 2311
3439,2603 2556 3633 105 959 501 112 663 898 2305
3440,1092 1174 185 1109 2455 163 3182 662 411 764
3441,3059 2112 309 1428 1001 1463 2664 3142 3011 2272
3442,1920 3002 3087 743 3667 96 2003 708 2143 563
3443,1725 784 1652 2616 760 3298 2636 2119 2281 2335
3444,523 796 620 3125 2116 3533 2676 2784 829 132
3445,3658 3161 680 3699 708 2152 3009 2310 3185 3007
3446,2636 168 1936 1376 2305 246 625 2529 2279 3639
3447,2946 1109 206 838 2062 873 2723 1111 1188 1446
3448,1592 790 1030 922 12 1658 1001 2956 2297 3264
3449,2170 372 233 3052 23 2176 1036 760 3701 295
3450,3219 2931 2988 136 512 2817 3180 2128 2588 798
3451,2103 1288 2529 2405 3139 2029 38 2952 776 3565
3452,239 2610 723 579 1994 1054 57 2597 1418 684
3453,2653 312 1272 739 1060 3187 1037 3539 1086 389
3454,1583 2646 3694 1211 2210 2688 971 2630 2817 2327
3455,1268 2258 2230 1487 2165 620 1593 2557 1318 1324
3456,640 476 3529 487 2757 1560 3013 1223 305 2617
3457,3247 69 3402 3353 2107 3173 2282 2073 1605 3075
3458,3557 1069 1645 3609 2335 2776 1051 1975 153 2556
3459,22 3529 3423 124 2031 2510 2688 779 1505 452
3460,3338 3594 59 2119 2063 3696 2302 2335 1652 204
3461,3441 208 293 640 584 1746 3482 2175 771 3350
3462,2165 3493 2587 3659 3366 1051 2961 2556 3609 1234
3463,3660 331 2194 1096 1044 2222 2920 1248 563 1617
