user_id,item_id
3231,1868 762 2185 1086 2653 1686 702 2363 1337 560
3232,99 220 646 2874 1374 2857 212 169 1127 1892
3233,166 3438 3669 719 530 1758 41 1840 1436 2379
3234,1787 1323 814 983 644 2103 2885 213 666 780
3235,3589 1794 3375 2755 2118 3624 723 274 2610 1656
3236,183 527 1337 1456 1422 405 1272 2363 1245 556
3237,872 1033 1086 3327 1678 3352 168 2529 300 3022
3238,1223 472 707 3694 463 2281 3022 3423 2265 2745
3239,2129 1490 3238 3046 3036 3327 1304 1840 3367 398
3240,138 2528 2054 476 124 94 3529 69 3677 584
3241,1252 3511 1498 1825 3191 2976 3184 1081 3318 1510
3242,264 773 3443 2668 3100 2725 3089 2318 1935 22
3243,1968 3412 500 1935 1677 526 2124 2658 1285 42
3244,3116 220 1240 3227 431 892 3649 730 3665 867
3245,530 584 771 208 1840 2474 2636 1304 1858 3036
3246,512 2354 1427 1947 2311 1827 2428 724 234 2916
3247,2528 2281 124 487 1887 707 640 476 1371 1668
3248,1487 28 1268 147 777 2011 1223 1583 320 1804
3249,188 724 2432 1667 382 1932 3402 2500 1615 650
3250,3656 1543 512 1316 463 584 1337 1545 640 3537
3251,764 1461 2923 1058 833 2082 1635 1092 3405 700
3252,1328 3215 20 2024 1033 3306 361 1525 1045 166
3253,1223 3153 152 2365 124 883 1279 772 2031 2265
3254,2336 2777 2335 1630 472 2564 2862 3221 3409 10
3255,1272 3363 1426 1545 1549 2205 810 2574 396 488
3256,2636 2054 2370 3448 1227 1304 361 3390 20 2306
3257,1245 96 2275 3002 797 128 3161 1377 2924 3271
3258,163 3079 2406 675 3182 1267 2850 3588 3501 637
3259,1939 2186 2159 1795 2010 1160 313 672 2827 3511
3260,3298 2054 2402 2732 2774 1001 1240 1315 784 2119
3261,1545 3187 452 1517 2185 702 1424 2574 3030 107
3262,1545 802 1868 1337 810 3035 452 1884 2227 1086
3263,2110 1337 1668 1560 3600 487 1592 2282 883 312
3264,779 1593 3364 3551 1279 190 1186 2828 796 3151
3265,2980 1216 1848 2541 2653 2763 1375 3670 1858 495
3266,1528 2310 2804 2993 3020 1642 206 1223 472 2358
3267,463 3471 2354 3311 771 2204 1086 2653 3185 2980
3268,3677 2132 2370 3231 452 2068 1377 3600 1470 2933
3269,980 2003 351 3481 700 96 2275 2916 3007 3699
3270,2292 1941 2521 1622 2815 2127 2537 219 302 549
3271,1861 1081 3053 3234 737 2331 1216 734 621 1076
3272,2185 762 2653 174 1868 1687 3404 1517 312 1686
3273,2528 640 3402 3529 2509 232 1382 2086 3677 69
3274,208 2515 2054 1304 771 3350 2273 1746 1560 1590
3275,3046 3534 3327 584 1746 1365 2468 793 3238 1546
3276,3151 2828 1223 3289 779 732 3269 3125 618 384
3277,802 1086 2653 3311 312 778 1460 2185 452 174
3278,3671 781 248 464 2452 831 791 1066 423 1753
3279,3658 2145 2158 1920 1067 2041 2958 1619 1773 616
3280,1169 2273 1045 148 3482 3685 568 1090 3530 1617
3281,3409 1560 2564 1316 2862 1543 1831 124 3272 1180
3282,2835 3151 28 2612 1238 3418 2011 136 1638 2510
3283,1044 1517 3341 1037 801 3030 1839 1426 1868 396
3284,1421 2088 1382 1386 37 2427 3448 1916 2512 2107
3285,3109 3434 579 3015 2414 3624 2876 299 1480 2859
3286,119 1753 2626 220 1240 2342 2328 1428 3051 1134
3287,2519 528 160 2664 3311 3204 3621 2670 107 620
3288,1044 3544 609 3670 1603 636 2980 3187 1216 2338
3289,2060 2850 2198 2456 452 2033 1795 1337 831 2857
3290,983 1100 331 3194 797 1619 2027 2492 2181 3051
3291,512 650 2281 1560 1781 234 1827 1427 264 1573
3292,456 2849 3030 1670 3078 1367 3690 2205 1348 1893
3293,2732 2817 472 36 779 2828 3131 3473 2688 1811
3294,1658 1240 3023 2768 1816 220 1782 2452 119 2112
3295,1836 2834 987 418 3185 3361 700 2420 697 2958
3296,1855 3082 2688 2603 2067 2210 2732 2314 2501 799
3297,2653 1868 107 1272 3187 3656 1037 1337 3311 2338
3298,188 20 3362 3437 3205 2960 872 37 2980 2215
3299,1814 220 99 339 3527 539 2780 1879 915 59
3300,1130 3227 213 3402 1946 372 2956 2922 2018 2674
3301,2983 1614 772 184 136 2258 3269 2676 2011 1205
3302,3021 2801 461 984 3097 1491 1770 2475 195 592
3303,1086 1573 3363 2807 724 3687 2428 3251 452 221
3304,79 1686 1700 2345 452 2467 1393 3600 1337 1086
3305,96 1920 2060 3071 353 1043 163 3658 128 2275
3306,1545 802 107 3311 312 1884 570 2561 3187 1691
3307,168 43 933 175 467 3486 1814 1678 67 3474
3308,3588 3161 2946 2060 3214 2644 3182 2262 2418 3616
3309,362 2707 549 501 555 1443 335 480 3410 791
3310,382 2424 2916 2774 2281 234 887 1427 1315 1573
3311,1264 2979 2152 3240 1058 1754 2708 1870 3124 978
3312,3151 1223 2664 2828 2528 2557 2862 772 1039 1011
3313,1956 283 398 1617 1510 1108 515 502 3408 3220
3314,3231 465 90 1179 3202 845 831 637 464 52
3315,1086 3656 1545 1687 2653 778 3600 2670 2561 3363
3316,755 3318 890 3511 1007 3002 394 182 1160 994
3317,333 69 3350 880 2088 3402 2515 2148 1928 989
3318,382 234 887 650 1827 221 2424 2572 2643 1801
3319,2723 1818 633 3293 40 2049 2962 3544 3464 2180
3320,2319 3201 2239 1233 233 2999 3696 1100 966 1130
3321,52 163 3318 3530 2050 3002 3667 2259 2485 1885
3322,3227 663 3338 3696 760 3340 951 784 2763 307
3323,3214 2158 2152 296 1264 2748 351 1845 2755 143
3324,1035 2008 766 3471 673 570 1438 2197 86 2614
3325,1831 1868 3238 640 1337 2256 2185 3335 488 3341
3326,563 1248 2397 283 2920 293 2468 1127 2218 743
3327,764 1461 457 1332 3061 1431 2231 2143 878 3699
3328,1087 3588 316 3196 67 3676 3223 3545 352 1777
3329,3565 2529 1153 3616 3574 3139 919 2405 3483 1058
3330,2338 3005 2186 1850 1096 2222 3511 16 99 1617
3331,863 2256 3390 3402 3448 1376 1615 3677 1030 12
3332,1401 2510 779 2603 2493 2817 1997 1186 2798 2258
3333,16 304 2338 621 1356 3660 3463 818 734 696
3334,132 3151 1487 856 1354 357 2248 3653 1223 2784
3335,1387 807 104 329 2541 2707 2292 2062 791 3382
3336,2782 1462 1914 1100 0 2857 542 380 2597 1692
3337,208 2169 2617 2757 3441 2515 1746 1012 3482 2960
3338,3182 2455 2946 185 1461 1773 2782 3161 1527 353
3339,1271 2626 902 3534 119 1746 3053 2342 109 1490
3340,2210 2342 3053 2501 1078 2067 2602 543 2314 1855
3341,1337 2185 3311 2363 1868 2814 3035 1464 1060 174
3342,1530 2950 2688 620 523 2091 2230 1760 375 395
3343,2354 2082 2958 2834 2152 2819 1039 1100 1054 2158
3344,3694 1223 2327 3151 2352 971 2664 2366 3424 1279
3345,1641 3628 529 2306 138 37 333 1788 3402 2956
3346,451 3317 2732 513 1859 3353 487 568 94 3640
3347,1960 3262 208 2328 3418 138 2817 2250 2857 1337
3348,2365 318 2335 3298 3696 1725 617 784 3142 1652
3349,1240 760 2063 784 2587 2170 2917 2071 3532 1854
3350,1124 2308 3438 1678 677 2980 2915 3046 289 1809
3351,3409 2862 2327 1997 732 3151 2557 1505 2528 2798
3352,1543 1223 3013 732 1316 463 2474 3269 1583 2557
3353,2366 2534 3317 971 1548 1177 1403 1960 1592 279
3354,2664 2732 829 1859 2800 3131 2224 1583 1657 401
3355,69 2110 1592 3247 1590 513 1916 2474 880 1668
3356,2672 2349 836 1855 1543 3013 1173 2314 2623 1104
3357,2354 2281 1947 1427 3363 2424 2807 2653 640 1545
3358,154 705 1230 1350 2529 2499 356 1642 338 1245
3359,320 6 3269 2570 279 3151 1657 2488 3423 3131
3360,776 2029 1563 700 1583 833 1100 1298 1595 1507
3361,2528 2054 487 1811 1315 1371 2281 476 2774 640
3362,2932 581 1102 2430 1428 1658 309 1373 1733 3325
3363,1493 2794 3619 1343 874 2970 105 1270 43 3090
3364,1174 2782 2455 1236 2814 3374 994 2252 1545 232
3365,1723 112 3331 1449 784 1298 2275 3639 530 3513
3366,440 2494 519 711 1528 2227 2285 1465 1587 2967
3367,1688 1353 3403 2006 3164 3350 1453 462 3482 2602
3368,1510 979 2342 3521 2574 1037 482 857 1754 2005
3369,2800 2474 1057 1293 652 3116 2121 2054 431 2073
3370,232 452 1057 1296 2646 1797 2037 1790 1459 1822
3371,1919 1054 1994 3434 2414 1290 3624 1578 1604 1582
3372,382 794 221 887 234 3431 2643 2916 1475 2424
3373,2664 2054 1057 2800 809 3142 922 2732 1205 3151
3374,1762 3583 472 1543 2564 452 1560 3298 3013 3409
3375,2374 1795 555 1220 994 1733 3640 751 386 3294
3376,2306 1304 3535 1341 1765 3116 863 3448 561 2122
3377,2128 2606 2528 883 1316 2265 3402 1583 2224 428
3378,1831 69 138 124 487 1615 1811 1315 1858 2128
3379,2165 1848 3609 3340 1233 3700 164 252 1186 3594
3380,1453 3482 3668 2564 3402 3141 3153 674 772 160
3381,2185 702 762 2865 2205 1438 1754 1686 1868 1337
3382,979 467 43 2343 2998 2376 3658 1037 944 3256
3383,135 1177 3640 692 751 1983 1553 3317 2953 1912
3384,1510 186 2674 2402 457 875 3411 472 43 246
3385,3157 1827 2572 3701 1475 1371 2311 2722 1868 2188
3386,2908 3071 3266 3021 382 2291 2545 2099 2801 1491
3387,3411 1939 394 743 3087 697 1835 3318 3602 3002
3388,3105 3692 1912 3142 494 2732 1057 2528 2281 631
3389,3616 743 3002 96 2275 1529 3602 612 2354 3411
3390,2153 965 1975 3418 3392 3696 2933 421 162 2565
3391,41 457 2146 2551 534 3421 2924 434 857 2418
3392,3657 3021 195 1919 1607 1905 3266 3097 2801 2908
3393,1912 3248 913 428 740 2128 1168 2136 3418 3374
3394,382 94 3013 2210 707 305 2169 883 1223 3656
3395,528 1456 3479 1014 1032 2363 1680 174 473 3527
3396,1687 1086 1868 1801 2916 810 487 3253 1179 2574
3397,1059 2917 3331 2355 380 3020 1298 2763 1573 427
3398,2956 220 1658 1463 790 1178 1379 309 1045 2112
3399,163 3002 1174 1109 3182 2275 1092 1462 680 185
3400,37 2306 3535 3448 2910 598 561 3677 1524 2122
3401,1245 3090 2529 1462 1247 855 3471 1100 1058 3087
3402,971 2501 2646 2297 1583 1304 1475 2847 1913 2121
3403,2630 214 3529 208 2817 1030 2967 1913 1337 2469
3404,543 2067 2745 772 1859 1205 3131 1548 3022 692
3405,2986 1654 3108 1720 2991 3269 1844 2737 796 44
3406,2151 2454 700 213 3605 2529 1058 2275 3616 450
3407,3481 2275 1044 980 2003 1479 1984 1422 780 1035
3408,3012 3613 1677 2658 2124 1935 1285 3089 526 1055
3409,2768 584 3534 1525 2468 2757 3046 183 649 1711
3410,984 3465 3482 487 2169 2175 3684 1490 3441 1516
3411,2342 452 2210 2366 2132 717 3133 3415 2625 176
3412,3557 454 406 2389 2474 1057 1186 1615 613 1296
3413,1052 617 3168 471 3395 416 762 3406 3677 3035
3414,1603 2762 3345 1118 1250 1032 485 2143 3111 3297
3415,1583 3022 1505 1831 732 3694 1543 971 2862 3269
3416,472 2528 152 2365 2224 538 132 2054 3198 1543
3417,2515 2664 1030 1376 69 1916 124 1057 1747 989
3418,1001 1030 1039 2630 3049 2366 944 2626 1057 2534
3419,700 3161 3009 3699 2755 195 1035 3658 3214 3181
3420,1840 1341 3474 2308 530 361 2054 1304 561 3677
3421,428 69 1916 2054 138 2534 2265 399 707 3668
3422,239 1443 2332 1111 1714 1582 1919 1068 1622 126
3423,1912 2528 2673 3131 2488 1711 772 2470 472 2603
3424,3583 1371 3677 472 37 1762 2086 452 2648 2591
3425,2348 482 213 1510 2917 2370 3437 1288 672 3402
3426,543 2626 2980 3053 515 584 183 774 119 3049
3427,2210 3694 2688 971 2067 1211 1354 93 3424 36
3428,2376 1246 1311 1902 3392 3196 701 168 420 3264
3429,1792 605 208 785 799 382 1421 1012 1871 1516
3430,3476 3406 989 3187 1246 1884 3424 3311 2564 1687
3431,512 2354 1687 887 1086 1573 2870 1827 778 3251
3432,476 2528 3350 2474 3529 463 69 2076 2128 2224
3433,563 1510 1956 3238 3660 3597 3021 2129 1850 304
3434,28 1360 1505 2862 1475 1164 2789 3529 732 741
3435,119 1491 16 3408 212 502 1956 283 1216 1018
3436,621 293 3051 1490 1365 3036 650 2468 1304 2484
3437,1501 3669 2117 2480 1184 3496 340 947 467 3513
3438,983 1287 1493 904 2853 2438 1824 76 3530 486
3439,2603 2556 2966 105 2775 898 959 185 112 3269
3440,3161 3182 1109 1245 764 353 2143 3002 2542 2661
3441,2112 3059 309 1463 1134 1747 2502 1040 931 3475
3442,1920 1067 3002 3602 96 2003 1885 411 1314 2827
3443,1725 2616 1391 1652 3298 1240 2636 951 1811 372
3444,523 3653 498 2293 3456 2091 654 2676 3125 779
3445,1519 3161 2979 3181 195 680 296 708 1035 1527
3446,2636 2215 168 2603 246 2529 959 1086 2980 625
3447,1109 2946 206 873 838 1111 1290 2723 274 2022
3448,2256 1592 790 2297 3694 1001 513 3264 1178 3141
3449,372 233 812 3227 3052 1036 3331 2104 1933 23
3450,1186 3219 136 2817 2664 3022 1172 2128 1583 798
3451,1288 2103 1893 3139 3605 2529 2741 919 2029 2566
3452,2332 579 57 1290 2533 684 1941 978 3564 2815
3453,2653 1337 739 3187 702 1517 3600 2814 1686 107
3454,1583 1211 1505 971 2688 476 237 732 463 2784
3455,1268 1487 2493 2581 3526 2165 1804 893 1324 620
3456,640 476 208 463 3529 1746 1560 69 472 2281
3457,69 3247 2528 3628 1668 1605 1585 2282 2088 2575
3458,3227 1177 2389 1808 421 1568 2967 237 1373 2335
3459,1223 3409 618 3272 2510 796 1560 2528 732 3423
3460,3338 59 2063 2855 1240 2636 2335 204 1652 1725
3461,1831 208 3441 1304 2757 2980 785 771 1490 2653
3462,253 663 2119 2587 1707 3000 1069 1808 1240 59
3463,3660 1096 331 2194 2237 2920 1018 2222 1287 734
3464,2198 994 3318 563 1920 3411 2050 3667 2397 501
3465,512 382 650 2774 2311 2354 1827 3157 2281 221
3466,2528 2774 452 1376 1341 1086 1807 1001 1615 3656
3467,1401 2633 543 640 3049 169 2928 2501 3578 1849
3468,1545 2227 801 1517 1670 2849 1037 1086 488 3187
3469,3471 888 1302 1269 1519 992 2281 3405 855 2310
3470,2746 978 2363 396 1630 213 3341 739 2862 1954
3471,1264 563 2584 2354 879 2428 397 979 2259 213
3472,3021 984 605 2801 1516 1919 1801 3465 3293 3602
3473,2354 650 724 2428 1827 234 1687 2916 221 2311
3474,3534 2338 3327 2397 2222 3036 3046 331 3660 2194
3475,2592 360 233 1150 1959 646 1179 1814 2306 2076
3476,2181 1936 1252 3006 3544 978 3191 1272 2666 24
3477,2664 2281 1315 1316 2828 2862 3269 1638 1376 1859
3478,1640 1216 1546 1753 3203 2659 2602 737 1328 113
3479,512 650 2424 2281 2311 1947 1687 724 2807 3251
3480,382 2774 2424 2311 778 887 1781 1827 2572 221
3481,1560 1315 2916 234 2572 2311 778 2643 2281 2424
3482,2454 3483 3055 340 776 3271 2608 3565 2029 2637
3483,1414 3565 2354 254 35 269 3218 3514 3245 1392
3484,2474 454 2006 406 3557 771 2165 253 892 3665
3485,1912 1168 768 428 2136 2128 553 214 502 1295
3486,700 128 3699 3161 680 3619 1171 3658 3007 3214
3487,2070 367 1293 1840 1439 613 253 1315 2570 3350
3488,475 3565 35 2354 254 3514 2204 3384 1830 3218
3489,2630 1920 1984 2185 2480 1573 1868 2814 570 501
3490,3294 743 121 1171 983 3530 3087 755 563 2780
3491,3020 324 1692 2839 2239 2819 539 339 542 2355
3492,382 234 724 1827 1781 2807 3687 232 3157 132
3493,755 2237 3602 2925 1835 1149 2388 593 213 1323
3494,104 619 2127 474 2068 1166 2038 1473 636 3544
3495,1505 304 313 2291 1096 672 2132 2222 2653 3101
3496,1501 1184 182 3435 1956 3530 2527 3020 3367 1045
3497,2272 1439 2389 1765 1840 1700 3402 2054 3353 529
3498,2140 20 3352 2117 1678 168 300 3496 3437 246
3499,512 2354 1086 2311 2428 2870 234 1573 2916 3687
3500,2050 1861 2194 3358 105 563 331 1044 3435 3191
3501,2840 1516 3066 1166 1736 3068 2292 3107 3428 2470
3502,2458 944 1045 3474 1040 2959 598 1816 3437 3362
3503,1471 3220 2259 3234 16 1076 2521 3155 2968 533
3504,1179 2027 3007 1503 2782 440 1545 1086 1518 2815
3505,1516 3066 569 2840 1913 1197 601 853 237 1166
3506,2853 3309 3029 3020 1674 3405 1708 2316 2033 1188
3507,728 3511 2976 113 802 3191 3185 3408 1086 1546
3508,382 650 2916 778 887 2281 1427 724 2354 264
3509,884 1724 3020 2999 2355 1692 1245 213 1762 1892
3510,3411 1653 820 3667 2465 3061 430 2428 1655 1678
3511,293 584 3327 3053 1525 1546 16 2874 3660 1617
3512,1868 495 1545 3371 1966 493 3600 3050 107 3335
3513,2485 1044 182 2613 576 1984 105 2584 2145 755
3514,2980 2129 1809 293 3238 785 793 1365 3441 3036
3515,3696 2917 2319 2176 951 760 1723 1652 113 3331
3516,2528 1315 2502 2673 2470 2402 1376 1887 2732 1946
3517,1475 2605 1852 2997 3396 1421 1533 1283 3468 12
3518,1211 3694 2210 971 463 640 3418 3529 2646 208
3519,1868 3600 2653 1086 3311 3656 570 1348 2172 702
3520,382 2960 94 2338 793 1787 605 2291 3600 2515
3521,810 2574 802 312 3101 1754 1545 2205 3030 1686
3522,1354 1593 236 1410 2466 184 613 1293 2817 2410
3523,1670 482 3133 2068 1350 2574 2370 1470 1820 3571
3524,3660 2194 1287 563 1617 2237 830 1099 818 394
3525,2194 212 1018 3234 3220 1861 1510 283 3511 3358
3526,3482 208 785 3367 1615 2273 1012 1227 3116 37
3527,2840 1096 1831 1300 43 1516 3349 868 472 619
3528,3327 3579 1193 1814 1678 583 2308 3084 1615 1720
3529,761 3665 1133 3132 169 1513 1859 2488 2664 1553
3530,1246 1630 7 1086 1700 389 2931 1686 434 408
3531,2980 1956 3005 2338 1248 1096 1617 2920 1099 2237
3532,2236 1889 1386 3353 2568 2284 1948 2086 2110 37
3533,1168 740 2128 2900 428 1177 1414 502 3401 269
3534,2306 1765 3677 1057 1720 220 1428 3067 1678 166
3535,887 1340 3518 3652 2080 1083 1970 1585 1993 451
3536,1545 810 1868 3187 3311 2185 2363 801 778 1086
3537,2529 1153 1355 3271 316 338 2189 2208 2151 2762
3538,2768 3051 3534 2331 621 1134 2250 2328 2261 3528
3539,512 382 2281 650 234 2916 1827 1781 221 2807
3540,2947 3441 956 605 1788 1030 2706 2042 2515 7
3541,1124 1429 2222 2186 3660 1703 2484 1809 1287 304
3542,3153 1811 1560 2281 732 3613 3269 707 2402 523
3543,2643 2428 650 2311 1781 221 1427 512 2424 1053
3544,1644 2029 1512 1586 3493 3340 1744 1398 1563 3171
3545,2757 785 1831 138 463 3441 3317 1490 1960 771
3546,2145 743 2490 3345 353 2143 1067 2993 2275 1527
3547,764 1332 2418 2924 485 2003 878 3214 994 163
3548,365 856 1797 1761 1268 2791 826 1906 2352 1614
3549,3119 3415 3463 905 1218 3168 1353 1402 1705 2769
3550,1928 3379 2947 3402 3628 7 2314 863 2236 1792
3551,184 153 2967 1238 1279 2877 772 3526 1172 1583
3552,1838 3175 826 3212 490 937 31 893 1098 2911
3553,2982 2207 3030 1337 3007 232 3351 481 3427 488
3554,2920 728 2484 855 802 1736 3111 3205 3647 438
3555,512 2354 2311 887 2428 234 2625 264 1827 1781
3556,1341 3116 2306 508 561 2956 1304 1001 2774 622
3557,169 2366 1337 1868 3059 512 2768 2757 2342 2626
3558,3669 3483 3111 2339 2146 923 3085 3608 1746 41
3559,2636 204 584 1030 2980 183 3227 2256 361 2757
3560,1367 456 810 3253 304 1165 1781 1456 1801 2402
3561,331 3029 2853 3435 2273 3598 2198 3405 1045 2620
3562,802 2185 3205 617 1633 3367 107 3600 3111 2858
3563,1100 2239 3020 1814 3705 15 539 360 2597 2019
3564,855 527 3527 1032 3205 1456 1818 1460 1014 2858
3565,1240 530 892 232 1884 2800 3535 2458 3406 462
3566,1424 1686 232 2814 389 1246 79 2185 2345 2849
3567,2858 3511 994 1795 512 2424 2501 3317 2010 692
3568,2980 3238 1491 2757 584 1956 1248 1445 2480 2194
3569,3046 2757 3534 553 2342 1525 183 3180 1362 649
3570,1560 794 3157 234 778 2311 887 1801 1475 765
3571,2574 810 3253 1367 3030 857 88 1781 2629 1082
3572,1548 28 1657 2817 2835 772 2011 3125 1487 3072
3573,288 2181 3574 2637 49 89 3235 1915 817 2584
3574,69 487 2314 1928 1590 1453 1668 2169 2580 1316
3575,1630 1868 3363 2670 657 2559 3431 857 2561 188
3576,2281 1475 883 2847 152 452 236 2424 2991 2345
3577,382 1165 1893 1956 2574 88 183 221 2432 989
3578,124 1011 3216 2265 2570 3529 707 892 406 2224
3579,1501 1777 2637 506 3002 3442 3087 172 430 1958
3580,3360 450 2275 1153 680 3565 3658 1461 1288 1100
3581,3213 2458 1328 3113 3282 474 3437 966 3335 1193
3582,2324 3544 1936 1666 24 1216 488 2597 2653 1111
3583,1461 2060 764 2143 2850 457 3025 3185 831 1696
3584,2397 394 3345 743 52 2920 2485 830 3002 2780
3585,1839 1517 1936 1603 609 1100 3371 3019 762 1426
3586,1205 452 809 2817 2931 3418 1505 232 2466 2784
3587,1912 1316 1039 3153 913 1223 3409 2646 640 3206
3588,513 2600 423 3350 3402 3023 69 1453 3668 3518
3589,3438 1193 3597 3327 1023 1671 966 3202 2458 2308
3590,2529 3271 1153 3457 919 154 1355 873 1247 2089
3591,124 2528 989 1887 2054 1560 3272 1950 69 1590
3592,1300 2256 2974 2292 1401 853 3110 1937 1065 1516
3593,922 1376 1811 3105 1057 1102 3418 3646 1887 2281
3594,2858 3111 578 3157 1371 3061 1475 2920 1315 728
3595,1545 3311 570 1686 3406 1754 2205 810 3404 3030
3596,677 530 2272 1227 1073 2858 1150 3403 2006 94
3597,944 208 138 584 2757 1304 1746 2626 3262 2331
3598,2781 400 3589 1111 579 1054 978 3096 2782 3109
3599,1811 809 3448 37 883 2800 3628 3059 1615 3677
3600,1809 2222 1850 2484 1096 815 672 2315 849 3472
3601,1809 293 2129 1490 2757 3005 3463 2222 2273 2186
3602,584 3656 3187 1545 2653 1868 3327 1678 530 452
3603,802 1868 2653 1545 810 801 2338 3311 2205 3030
3604,3531 1534 3624 224 2414 1626 2876 3445 704 143
3605,1614 1315 2991 2402 3409 494 1354 452 1205 809
3606,2272 1073 941 1722 2683 2171 1134 3493 1732 1862
3607,2768 2328 3053 512 2468 3046 1546 3036 3327 3049
3608,2528 1011 1403 1859 3668 124 2036 2570 2466 2534
3609,512 2354 1427 2311 724 221 1947 2428 2774 2807
3610,1337 1272 778 1517 2257 1086 3406 1573 1348 2814
3611,2512 3350 2076 1590 1916 2314 2282 476 228 3153
3612,2261 1428 1178 1782 309 2768 1963 1045 73 1057
3613,3476 3529 190 2265 2314 1590 463 883 2512 487
3614,2510 1081 715 295 1220 708 964 1311 2342 3091
3615,3182 1092 700 1527 2354 1245 185 888 1188 2819
3616,1517 3030 3425 1054 1603 2257 3341 1839 2803 1754
3617,3022 2534 2366 971 2603 36 640 2630 279 2281
3618,1517 3363 3690 802 2205 1754 978 1426 1549 3404
3619,1658 12 2956 1001 1439 1030 3646 309 1463 2112
3620,3677 1808 3526 622 1648 221 3008 233 1336 812
3621,2210 169 2501 2067 2331 1913 2510 1211 1086 2342
3622,3544 868 1493 465 219 2707 105 362 2908 2443
3623,1475 3276 494 3353 2148 106 2580 2265 1102 1946
3624,1111 2666 465 239 248 633 1714 112 468 643
3625,382 3253 2005 1956 221 1165 1932 650 2500 1404
3626,96 2584 3318 3435 2050 563 1423 3071 680 879
3627,989 1668 617 1422 312 3168 3365 2639 3090 3395
3628,382 2774 887 2311 1827 234 1427 2354 1801 3157
3629,206 2369 3240 1527 2899 1215 1139 2993 1619 1054
3630,2734 274 1009 2202 1994 2062 1704 3545 3624 338
3631,1169 3427 2273 2967 331 3685 957 771 2198 794
3632,3605 1058 1919 2657 224 633 1332 1290 1680 1153
3633,2581 2389 1738 1708 1217 2198 3530 806 331 2557
3634,2515 463 476 138 2387 2512 528 989 809 2110
3635,2541 3371 2338 402 1545 2653 584 1839 1272 3544
3636,568 1738 1916 957 331 2534 904 2366 3435 3529
3637,2664 2732 790 1615 1811 3677 2327 1001 3142 1868
3638,3157 2572 1071 1314 3483 3345 2231 1757 3246 2146
3639,2773 512 784 2636 1030 476 2709 1316 1391 487
3640,1246 3101 2023 570 1868 1086 560 702 1822 2467
3641,2366 1615 2488 1045 971 3427 771 2967 1583 320
3642,1811 1045 771 2006 2474 3482 3427 2281 472 2389
3643,1030 3350 1960 3668 3264 2534 512 138 6 69
3644,1807 3390 3402 3379 2636 2086 2370 3474 1382 2306
3645,1633 3690 1456 549 778 1781 3253 1887 409 1932
3646,3402 2076 2306 3353 1840 2107 1341 333 1792 1382
3647,1030 3051 2768 790 1658 183 3427 3474 1782 1045
3648,152 3692 1039 2327 2564 2828 1811 3022 1583 1279
3649,1617 398 3408 16 2480 1328 3220 1018 3215 1108
3650,1560 183 1337 1456 1633 409 3365 528 2110 1668
3651,2332 1446 400 239 978 2781 174 838 2782 579
3652,2774 1811 494 922 1859 1807 2466 631 611 829
3653,397 3658 1100 890 2259 2354 1984 2125 680 563
3654,1240 2587 3298 2119 2335 1811 1711 1051 894 2063
3655,1517 3690 978 3404 1426 1754 801 3078 2205 71
3656,621 650 2175 2159 2653 2132 293 3333 2716 2331
3657,468 3099 638 1414 643 2583 3171 3633 2884 847
3658,3677 1984 3415 1470 2622 2933 1668 3184 1377 2362
3659,944 1030 2331 1960 584 2328 3528 2980 138 785
3660,2626 944 2331 2328 109 82 1172 1337 1746 971
3661,1814 2956 220 646 539 915 2999 583 2239 1892
3662,1227 3677 1615 361 1382 37 2774 1848 1304 561
3663,3161 457 3061 2687 2275 1431 3411 1208 1572 0
3664,779 618 3424 523 1354 3289 1505 1543 1560 2365
3665,3131 1315 3516 236 2224 2828 3418 2646 1887 401
3666,1956 584 463 1583 1831 2814 2980 3656 99 2354
3667,1670 2227 456 2205 2849 2653 3363 2865 3078 1086
3668,2980 3534 1525 2768 2468 1640 3053 3327 1956 3036
3669,2653 2814 174 2363 2574 1060 801 3600 488 1884
3670,1699 633 1343 619 2047 480 1385 1622 670 1941
3671,1545 2653 1037 2561 2814 739 488 1687 389 1801
3672,1426 2005 2442 1670 471 3404 71 488 3030 1864
3673,618 375 3432 620 2293 2230 512 187 2091 1413
3674,1893 2205 1619 3030 331 2849 1801 711 810 1670
3675,456 174 1367 3690 810 3078 2191 1754 3404 3363
3676,1300 853 1216 1197 1913 601 1166 2908 2280 1401
3677,1545 1337 1868 3656 3539 3406 107 2185 2574 1686
3678,1032 3090 1245 1762 528 2712 1456 1400 3365 3479
3679,1700 3406 1686 312 3101 452 1868 2653 570 1691
3680,762 702 488 174 2653 2205 3187 1246 810 1822
3681,1086 1947 2870 2281 1427 3363 3251 2807 2424 1811
3682,3699 708 457 3090 2158 2138 2275 1845 1578 1171
3683,1746 2980 1490 3046 584 2129 1809 2175 119 793
3684,3411 1171 2885 2132 2159 2795 3318 2143 1835 566
3685,3059 1376 2664 1859 2470 1775 3448 2327 2800 863
3686,1688 2769 1402 2282 658 451 3264 2966 487 423
3687,913 2136 553 3374 3248 475 2480 2354 3514 1392
3688,3566 941 3507 3179 3079 1991 1567 1022 1948 1995
3689,512 2354 650 1573 1086 1687 724 1827 1781 2424
3690,356 2499 2202 873 2529 3545 338 3271 2420 3309
3691,2076 2128 124 3350 3482 3276 1453 208 1858 2387
3692,2033 213 1188 700 2275 3182 2354 1327 206 1092
